Accession,Hit,Score,Database,Assembly
BO78DRAFT_410089,PAXG_swissprot,628.1,37,GCA_003184635
BO78DRAFT_413802,PAXC_swissprot,563.3,37,GCA_003184635
BO78DRAFT_358881,PAXM_swissprot,659.3,37,GCA_003184635
BO78DRAFT_452563,PAXM_swissprot,655.0,37,GCA_003184635
BO78DRAFT_439921,PAXM_swissprot,491.7,37,GCA_003184635
BO78DRAFT_435176,PAXM_swissprot,481.1,37,GCA_003184635
BO78DRAFT_314498,PAXG_swissprot,514.3,37,GCA_003184635
BO78DRAFT_305291,PAXG_swissprot,440.4,37,GCA_003184635
BO78DRAFT_300697,PAXB_swissprot,381.3,37,GCA_003184635
BO78DRAFT_446280,PAXB_swissprot,319.3,37,GCA_003184635
HRG_01150,PAXM_swissprot,585.5,37,GCA_020360975
HRG_08121,PAXM_swissprot,482.4,37,GCA_020360975
HRG_00458,PAXM_swissprot,476.8,37,GCA_020360975
HRG_09246,PAXG_swissprot,513.4,37,GCA_020360975
HRG_01154,PAXG_swissprot,496.5,37,GCA_020360975
HRG_08125,PAXG_swissprot,458.5,37,GCA_020360975
HRG_08124,PAXB_swissprot,382.4,37,GCA_020360975
HRG_01151,PAXB_swissprot,373.4,37,GCA_020360975
F5Y13DRAFT_183986,PAXC_swissprot,587.8,37,GCA_022578955
F5Y13DRAFT_183982,PAXM_swissprot,661.6,37,GCA_022578955
F5Y13DRAFT_172530,PAXG_swissprot,540.3,37,GCA_022578955
F5Y13DRAFT_183983,PAXB_swissprot,419.5,37,GCA_022578955
ARAM_006149,PAXC_swissprot,512.6,37,GCA_000986645
ARAM_006151,PAXM_swissprot,656.4,37,GCA_000986645
ARAM_007366,PAXG_swissprot,511.1,37,GCA_000986645
KC366_g13854,PAXG_swissprot,455.0,37,GCA_024761195
ACN38_g10197,PAXC_swissprot,497.5,37,GCA_001278595
ACN38_g10194,PAXM_swissprot,658.0,37,GCA_001278595
ACN38_g9375,PAXG_swissprot,502.3,37,GCA_001278595
ACN38_g5944,PAXG_swissprot,500.8,37,GCA_001278595
ACN38_g11220,PAXG_swissprot,484.6,37,GCA_001278595
ACN38_g10195,PAXB_swissprot,392.8,37,GCA_001278595
BO71DRAFT_456637,PAXC_swissprot,562.3,37,GCA_003184645
BO71DRAFT_456636,PAXM_swissprot,676.7,37,GCA_003184645
BO71DRAFT_392985,PAXM_swissprot,495.2,37,GCA_003184645
BO71DRAFT_395201,PAXG_swissprot,509.0,37,GCA_003184645
BO71DRAFT_329378,PAXB_swissprot,323.8,37,GCA_003184645
PNAL_LOCUS10122,PAXC_swissprot,604.7,37,GCA_911175295
PNAL_LOCUS10121,PAXM_swissprot,636.5,37,GCA_911175295
PNAL_LOCUS10120,PAXG_swissprot,510.3,37,GCA_911175295
PNAL_LOCUS2873,PAXG_swissprot,500.3,37,GCA_911175295
LQ348_004433,PAXG_swissprot,497.5,37,GCA_023646185
ALECFALPRED_003157,PAXG_swissprot,518.9,37,GCA_905337325
ALECFALPRED_010358,PAXG_swissprot,422.4,37,GCA_905337325
DTO013F2_1616,PAXC_swissprot,615.8,37,GCA_023065525
DTO013F2_7343,PAXM_swissprot,711.0,37,GCA_023065525
DTO013F2_1618,PAXM_swissprot,647.3,37,GCA_023065525
DTO013F2_1619,PAXG_swissprot,518.4,37,GCA_023065525
DTO013F2_3886,PAXG_swissprot,502.5,37,GCA_023065525
DTO013F2_1617,PAXB_swissprot,398.0,37,GCA_023065525
B0A52_08939,PAXG_swissprot,523.3,37,GCA_004011775
GQ602_002169,PAXM_swissprot,568.1,37,GCA_012980515
GQ602_004805,PAXM_swissprot,525.9,37,GCA_012980515
GQ602_002042,PAXG_swissprot,502.8,37,GCA_012980515
GQ602_004809,PAXG_swissprot,491.2,37,GCA_012980515
GQ602_004808,PAXB_swissprot,377.1,37,GCA_012980515
GQ602_002166,PAXB_swissprot,311.0,37,GCA_012980515
F5883DRAFT_646965,PAXM_swissprot,568.8,37,GCA_021399435
F5883DRAFT_604041,PAXG_swissprot,471.2,37,GCA_021399435
F5883DRAFT_654102,PAXG_swissprot,439.8,37,GCA_021399435
F5883DRAFT_124435,PAXB_swissprot,371.3,37,GCA_021399435
LOZ03_003213,PAXM_swissprot,528.6,37,GCA_022831475
LOZ03_004965,PAXG_swissprot,511.4,37,GCA_022831475
KXW74_001314,PAXM_swissprot,610.2,37,GCA_020503195
KXW74_003120,PAXM_swissprot,598.8,37,GCA_020503195
KXW74_007605,PAXM_swissprot,546.3,37,GCA_020503195
KXW74_003122,PAXG_swissprot,539.2,37,GCA_020503195
KXW74_005363,PAXG_swissprot,511.8,37,GCA_020503195
KXW74_007604,PAXB_swissprot,297.9,37,GCA_020503195
E4U37_006898,PAXM_swissprot,570.6,37,GCA_018360475
E4U37_005919,PAXG_swissprot,515.6,37,GCA_018360475
E4U37_006895,PAXB_swissprot,354.7,37,GCA_018360475
DDE83_003712,PAXG_swissprot,453.2,37,GCA_003268335
LOZ64_001394,PAXM_swissprot,528.6,37,GCA_022829835
LOZ64_006694,PAXG_swissprot,511.4,37,GCA_022829835
BUE80_DR007271,PAXG_swissprot,520.5,37,GCA_002317995
BUE80_DR007699,PAXG_swissprot,520.3,37,GCA_002317995
D6D17_02436,PAXG_swissprot,513.7,37,GCA_004917595
E4U16_002006,PAXM_swissprot,569.8,37,GCA_018360345
E4U16_005725,PAXG_swissprot,514.5,37,GCA_018360345
E4U16_002009,PAXB_swissprot,355.8,37,GCA_018360345
E4T39_01992,PAXG_swissprot,508.9,37,GCA_024244335
PABG_06772,PAXG_swissprot,507.7,37,GCA_000150475
CBS147332_3681,PAXC_swissprot,616.1,37,GCA_023065595
CBS147332_6028,PAXM_swissprot,711.2,37,GCA_023065595
CBS147332_3683,PAXM_swissprot,649.8,37,GCA_023065595
CBS147332_56,PAXG_swissprot,502.1,37,GCA_023065595
CBS147332_3684,PAXG_swissprot,450.4,37,GCA_023065595
CBS147332_3682,PAXB_swissprot,396.4,37,GCA_023065595
MJO28_006210,PAXG_swissprot,440.6,37,GCA_025169555
F9C07_9323,PAXC_swissprot,616.1,37,GCA_009017415
F9C07_1723127,PAXM_swissprot,713.6,37,GCA_009017415
F9C07_5225,PAXM_swissprot,614.0,37,GCA_009017415
F9C07_2145670,PAXM_swissprot,506.3,37,GCA_009017415
F9C07_3716,PAXG_swissprot,515.3,37,GCA_009017415
F9C07_4242,PAXG_swissprot,493.2,37,GCA_009017415
F9C07_8749,PAXG_swissprot,479.7,37,GCA_009017415
F9C07_5878,PAXB_swissprot,427.8,37,GCA_009017415
AO1008_01814,PAXC_swissprot,618.4,37,GCA_000691885
AO1008_01813,PAXM_swissprot,679.5,37,GCA_000691885
AO1008_03975,PAXM_swissprot,613.3,37,GCA_000691885
AO1008_03901,PAXM_swissprot,509.7,37,GCA_000691885
AO1008_06428,PAXG_swissprot,515.2,37,GCA_000691885
AO1008_11669,PAXG_swissprot,493.7,37,GCA_000691885
AO1008_04279,PAXG_swissprot,491.1,37,GCA_000691885
AO1008_01815,PAXG_swissprot,477.4,37,GCA_000691885
AO1008_00216,PAXB_swissprot,426.7,37,GCA_000691885
S40293_03002,PAXG_swissprot,529.0,37,GCA_000732565
BGX21_001325,PAXG_swissprot,451.5,37,GCA_015679695
BGX21_002048,PAXG_swissprot,434.6,37,GCA_015679695
ALT_9421,PAXM_swissprot,642.4,37,GCA_001445615
ALT_1002,PAXM_swissprot,633.3,37,GCA_001445615
ALT_2727,PAXM_swissprot,583.0,37,GCA_001445615
ALT_9420,PAXG_swissprot,530.8,37,GCA_001445615
ALT_7954,PAXG_swissprot,513.1,37,GCA_001445615
ALT_0107,PAXG_swissprot,492.2,37,GCA_001445615
ALT_1003,PAXB_swissprot,293.0,37,GCA_001445615
FOZG_11090,PAXG_swissprot,539.2,37,GCA_000271705
KXV81_003899,PAXM_swissprot,646.1,37,GCA_020503455
KXV81_002321,PAXM_swissprot,610.4,37,GCA_020503455
KXV81_005387,PAXG_swissprot,539.2,37,GCA_020503455
KXV81_002234,PAXG_swissprot,511.8,37,GCA_020503455
KXV81_007546,PAXB_swissprot,297.9,37,GCA_020503455
ASPTUDRAFT_54447,PAXG_swissprot,637.1,37,GCA_001890745
ASPTUDRAFT_686361,PAXC_swissprot,560.1,37,GCA_001890745
ASPTUDRAFT_173097,PAXM_swissprot,666.5,37,GCA_001890745
ASPTUDRAFT_925491,PAXM_swissprot,645.7,37,GCA_001890745
ASPTUDRAFT_135168,PAXM_swissprot,500.9,37,GCA_001890745
ASPTUDRAFT_186826,PAXG_swissprot,516.5,37,GCA_001890745
ASPTUDRAFT_174067,PAXB_swissprot,359.3,37,GCA_001890745
ASPTUDRAFT_43996,PAXB_swissprot,317.9,37,GCA_001890745
C7212DRAFT_199875,PAXG_swissprot,503.4,37,GCA_003182015
E4U12_000116,PAXM_swissprot,574.9,37,GCA_018360585
E4U12_007783,PAXG_swissprot,515.5,37,GCA_018360585
E4U12_000119,PAXB_swissprot,354.8,37,GCA_018360585
H4S08_003239,PAXG_swissprot,428.1,37,GCA_027578695
E4U36_008019,PAXM_swissprot,571.1,37,GCA_018360725
E4U36_001598,PAXG_swissprot,515.6,37,GCA_018360725
E4U36_008022,PAXB_swissprot,357.4,37,GCA_018360725
DTO006G1_2677,PAXC_swissprot,608.2,37,GCA_023065655
DTO006G1_7114,PAXM_swissprot,711.0,37,GCA_023065655
DTO006G1_2675,PAXM_swissprot,648.0,37,GCA_023065655
DTO006G1_2674,PAXG_swissprot,518.4,37,GCA_023065655
DTO006G1_2380,PAXG_swissprot,502.5,37,GCA_023065655
DTO006G1_2676,PAXB_swissprot,396.1,37,GCA_023065655
E4U31_006084,PAXM_swissprot,560.2,37,GCA_018360595
E4U31_000117,PAXG_swissprot,515.3,37,GCA_018360595
E4U31_006081,PAXB_swissprot,343.8,37,GCA_018360595
E4U31_004083,PAXB_swissprot,331.8,37,GCA_018360595
EYC80_000787,PAXM_swissprot,486.8,37,GCA_009299455
EYC80_008516,PAXG_swissprot,533.0,37,GCA_009299455
E4U48_000065,PAXM_swissprot,571.4,37,GCA_018360845
E4U48_006000,PAXG_swissprot,515.6,37,GCA_018360845
E4U48_000068,PAXB_swissprot,357.4,37,GCA_018360845
BP6252_03085,PAXG_swissprot,529.1,37,GCA_003369665
PENANT_c054G09762,PAXC_swissprot,635.4,37,GCA_002072345
PENANT_c054G07732,PAXM_swissprot,630.6,37,GCA_002072345
PENANT_c004G10399,PAXM_swissprot,510.8,37,GCA_002072345
PENANT_c054G09476,PAXG_swissprot,514.6,37,GCA_002072345
PENANT_c023G04803,PAXG_swissprot,509.7,37,GCA_002072345
PENANT_c054G00966,PAXB_swissprot,444.8,37,GCA_002072345
ABW21_db0206107,PAXG_swissprot,490.9,37,GCA_012184305
IWQ60_003929,PAXG_swissprot,441.3,37,GCA_027575765
BKA58DRAFT_335479,PAXG_swissprot,467.4,37,GCA_020736505
MAJ_08908,PAXM_swissprot,661.3,37,GCA_000814945
MAJ_08907,PAXG_swissprot,547.0,37,GCA_000814945
MAJ_09307,PAXG_swissprot,530.6,37,GCA_000814945
MAJ_04997,PAXG_swissprot,524.4,37,GCA_000814945
MAJ_09306,PAXB_swissprot,384.3,37,GCA_000814945
FLONG3_168,PAXG_swissprot,539.4,37,GCA_003012285
E4U40_005089,PAXM_swissprot,575.3,37,GCA_018360275
E4U40_004618,PAXG_swissprot,513.9,37,GCA_018360275
E4U40_005092,PAXB_swissprot,305.1,37,GCA_018360275
CBS147326_6370,PAXC_swissprot,615.8,37,GCA_023138615
CBS147326_3422,PAXM_swissprot,711.0,37,GCA_023138615
CBS147326_6372,PAXM_swissprot,647.3,37,GCA_023138615
CBS147326_6373,PAXG_swissprot,518.4,37,GCA_023138615
CBS147326_11,PAXG_swissprot,502.5,37,GCA_023138615
CBS147326_6371,PAXB_swissprot,398.0,37,GCA_023138615
KXW39_002135,PAXM_swissprot,646.5,37,GCA_020503535
KXW39_001598,PAXM_swissprot,610.2,37,GCA_020503535
KXW39_002133,PAXG_swissprot,539.2,37,GCA_020503535
KXW39_005631,PAXG_swissprot,511.8,37,GCA_020503535
KXW39_008703,PAXB_swissprot,297.9,37,GCA_020503535
PNAL_LOCUS9008,PAXC_swissprot,604.7,37,GCA_911175305
PNAL_LOCUS9009,PAXM_swissprot,636.5,37,GCA_911175305
PNAL_LOCUS9010,PAXG_swissprot,510.3,37,GCA_911175305
PNAL_LOCUS10760,PAXG_swissprot,500.3,37,GCA_911175305
B0T12DRAFT_145592,PAXG_swissprot,469.8,37,GCA_020736535
E4U24_003803,PAXM_swissprot,572.1,37,GCA_018360835
E4U24_001771,PAXG_swissprot,515.2,37,GCA_018360835
E4U24_003806,PAXB_swissprot,261.1,37,GCA_018360835
SCLTRI_LOCUS8746,PAXM_swissprot,484.0,37,GCA_905066765
SCLTRI_LOCUS7090,PAXG_swissprot,534.2,37,GCA_905066765
KXX37_002998,PAXM_swissprot,610.2,37,GCA_020499265
KXX37_001855,PAXM_swissprot,599.6,37,GCA_020499265
KXX37_001857,PAXG_swissprot,535.8,37,GCA_020499265
KXX37_001904,PAXG_swissprot,511.8,37,GCA_020499265
KXX37_006320,PAXB_swissprot,293.7,37,GCA_020499265
BP5553_03506,PAXG_swissprot,526.6,37,GCA_003357145
J001_05229,PAXG_swissprot,413.2,37,GCA_002222025
E4U59_004003,PAXM_swissprot,563.2,37,GCA_018360055
E4U59_003604,PAXG_swissprot,515.6,37,GCA_018360055
E4U59_004006,PAXB_swissprot,353.2,37,GCA_018360055
DL767_000120,PAXM_swissprot,506.8,37,GCA_004155925
DL767_002943,PAXG_swissprot,524.6,37,GCA_004155925
DL767_004904,PAXG_swissprot,471.9,37,GCA_004155925
DL767_000118,PAXB_swissprot,370.3,37,GCA_004155925
KC356_g543,PAXG_swissprot,454.9,37,GCA_024761265
KCU81_g5716,PAXG_swissprot,514.4,37,GCA_019925005
HO133_002111,PAXG_swissprot,519.4,37,GCA_014066315
ABL_01219,PAXC_swissprot,569.6,37,GCA_001515345
ABL_04803,PAXC_swissprot,554.7,37,GCA_001515345
ABL_04802,PAXM_swissprot,652.8,37,GCA_001515345
ABL_09676,PAXM_swissprot,505.3,37,GCA_001515345
ABL_01220,PAXG_swissprot,519.6,37,GCA_001515345
ABL_04487,PAXG_swissprot,516.5,37,GCA_001515345
DTO002I6_2012,PAXC_swissprot,615.8,37,GCA_023141515
DTO002I6_640,PAXM_swissprot,710.9,37,GCA_023141515
DTO002I6_2010,PAXM_swissprot,648.0,37,GCA_023141515
DTO002I6_2009,PAXG_swissprot,518.4,37,GCA_023141515
DTO002I6_1715,PAXG_swissprot,502.5,37,GCA_023141515
DTO002I6_2011,PAXB_swissprot,396.9,37,GCA_023141515
PENARI_c010G07889,PAXM_swissprot,627.8,37,GCA_001773325
PENARI_c010G05163,PAXM_swissprot,569.3,37,GCA_001773325
PENARI_c003G07664,PAXG_swissprot,514.8,37,GCA_001773325
IWW56_001040,PAXG_swissprot,430.8,37,GCA_027578375
SeLEV6574_g01823,PAXG_swissprot,433.6,37,GCA_006536045
CSOJ01_14874,PAXM_swissprot,660.5,37,GCA_014235955
CSOJ01_14869,PAXG_swissprot,544.7,37,GCA_014235955
CSOJ01_02336,PAXG_swissprot,519.8,37,GCA_014235955
CSOJ01_14875,PAXB_swissprot,412.8,37,GCA_014235955
E5D57_009650,PAXM_swissprot,660.8,37,GCA_013305495
E5D57_009781,PAXM_swissprot,566.8,37,GCA_013305495
E5D57_009651,PAXG_swissprot,547.1,37,GCA_013305495
E5D57_008506,PAXG_swissprot,523.1,37,GCA_013305495
E5D57_009777,PAXG_swissprot,433.6,37,GCA_013305495
E5D57_009778,PAXB_swissprot,386.8,37,GCA_013305495
IFM61392_08531,PAXM_swissprot,638.2,37,GCA_010724635
IFM61392_02638,PAXM_swissprot,618.2,37,GCA_010724635
IFM61392_09154,PAXM_swissprot,607.3,37,GCA_010724635
IFM61392_08532,PAXG_swissprot,540.2,37,GCA_010724635
IFM61392_04480,PAXG_swissprot,513.0,37,GCA_010724635
IFM61392_10602,PAXG_swissprot,490.6,37,GCA_010724635
IFM61392_09155,PAXB_swissprot,294.0,37,GCA_010724635
EAE97_008071,PAXM_swissprot,479.1,37,GCA_014898295
EAE97_004172,PAXG_swissprot,536.2,37,GCA_014898295
K4K53_012780,PAXG_swissprot,519.9,37,GCA_025330015
BO96DRAFT_435521,PAXG_swissprot,635.3,37,GCA_003184595
BO96DRAFT_393159,PAXC_swissprot,562.9,37,GCA_003184595
BO96DRAFT_337144,PAXM_swissprot,679.3,37,GCA_003184595
BO96DRAFT_476605,PAXM_swissprot,506.2,37,GCA_003184595
BO96DRAFT_410080,PAXG_swissprot,514.6,37,GCA_003184595
BO96DRAFT_474874,PAXB_swissprot,316.2,37,GCA_003184595
M752DRAFT_222013,PAXC_swissprot,569.5,37,GCA_003344505
M752DRAFT_86756,PAXC_swissprot,562.9,37,GCA_003344505
M752DRAFT_258111,PAXM_swissprot,679.3,37,GCA_003344505
M752DRAFT_222068,PAXG_swissprot,543.7,37,GCA_003344505
M752DRAFT_244030,PAXG_swissprot,514.6,37,GCA_003344505
M752DRAFT_86746,PAXB_swissprot,314.3,37,GCA_003344505
CFD26_104199,PAXC_swissprot,536.8,37,GCA_002234975
CFD26_100774,PAXM_swissprot,648.4,37,GCA_002234975
CFD26_104319,PAXM_swissprot,572.0,37,GCA_002234975
CFD26_104978,PAXG_swissprot,518.7,37,GCA_002234975
CFD26_100537,PAXG_swissprot,514.7,37,GCA_002234975
PHISCL_03299,PAXC_swissprot,584.9,37,GCA_003589665
PHISCL_03297,PAXM_swissprot,524.7,37,GCA_003589665
PHISCL_03300,PAXG_swissprot,538.8,37,GCA_003589665
PHISCL_09636,PAXG_swissprot,515.7,37,GCA_003589665
PHISCL_03298,PAXB_swissprot,302.0,37,GCA_003589665
BGZ60DRAFT_528329,PAXM_swissprot,492.0,40,GCA_021365295
BGZ60DRAFT_522149,PAXG_swissprot,539.0,40,GCA_021365295
BN1723_001189,PAXG_swissprot,524.4,40,GCA_001268165
A1O1_01661,PAXG_swissprot,514.0,40,GCA_000585585
MMC22_010253,PAXG_swissprot,521.9,40,GCA_022814215
DTO012A7_4007,PAXC_swissprot,608.2,40,GCA_023141275
DTO012A7_391,PAXM_swissprot,711.0,40,GCA_023141275
DTO012A7_4005,PAXM_swissprot,648.0,40,GCA_023141275
DTO012A7_4004,PAXG_swissprot,518.4,40,GCA_023141275
DTO012A7_3709,PAXG_swissprot,502.5,40,GCA_023141275
DTO012A7_4006,PAXB_swissprot,396.1,40,GCA_023141275
A0O28_0024410,PAXG_swissprot,519.9,40,GCA_002022785
ATETN484_0016012300,PAXM_swissprot,651.8,40,GCA_009014675
ATETN484_0009027800,PAXM_swissprot,650.2,40,GCA_009014675
ATETN484_0014012500,PAXM_swissprot,625.4,40,GCA_009014675
ATETN484_0011025200,PAXM_swissprot,602.0,40,GCA_009014675
ATETN484_0003045300,PAXG_swissprot,506.9,40,GCA_009014675
ATETN484_0010015300,PAXB_swissprot,292.1,40,GCA_009014675
LARI1_G001161,PAXG_swissprot,533.3,40,GCA_007821475
GP486_000069,PAXG_swissprot,533.3,40,GCA_020080795
ASPNIDRAFT_194522,PAXC_swissprot,572.4,40,GCA_000230395
ASPNIDRAFT_38877,PAXC_swissprot,562.9,40,GCA_000230395
ASPNIDRAFT_178872,PAXM_swissprot,679.3,40,GCA_000230395
ASPNIDRAFT_190154,PAXM_swissprot,501.5,40,GCA_000230395
ASPNIDRAFT_194367,PAXG_swissprot,540.1,40,GCA_000230395
ASPNIDRAFT_38226,PAXG_swissprot,515.0,40,GCA_000230395
ASPNIDRAFT_178599,PAXB_swissprot,316.2,40,GCA_000230395
J4E82_003690,PAXG_swissprot,469.8,40,GCA_024291825
KXX61_001841,PAXM_swissprot,610.2,40,GCA_020499255
KXX61_003644,PAXM_swissprot,599.6,40,GCA_020499255
KXX61_005134,PAXG_swissprot,539.3,40,GCA_020499255
KXX61_001655,PAXG_swissprot,511.8,40,GCA_020499255
KXX61_008859,PAXB_swissprot,293.7,40,GCA_020499255
CBS147326_6370,PAXC_swissprot,615.8,40,GCA_023138615
CBS147326_3422,PAXM_swissprot,711.0,40,GCA_023138615
CBS147326_6372,PAXM_swissprot,647.3,40,GCA_023138615
CBS147326_6373,PAXG_swissprot,518.4,40,GCA_023138615
CBS147326_11,PAXG_swissprot,502.5,40,GCA_023138615
CBS147326_6371,PAXB_swissprot,398.0,40,GCA_023138615
AA0116_g3744,PAXG_swissprot,469.8,40,GCA_004156035
ASPFODRAFT_711619,PAXG_swissprot,631.6,40,GCA_001890685
ASPFODRAFT_146944,PAXC_swissprot,561.1,40,GCA_001890685
ASPFODRAFT_37808,PAXM_swissprot,650.4,40,GCA_001890685
ASPFODRAFT_212553,PAXM_swissprot,502.1,40,GCA_001890685
ASPFODRAFT_59218,PAXG_swissprot,516.5,40,GCA_001890685
ASPFODRAFT_78205,PAXB_swissprot,362.5,40,GCA_001890685
ASPFODRAFT_173506,PAXB_swissprot,321.8,40,GCA_001890685
CBS11852_2511,PAXC_swissprot,655.3,40,GCA_023134325
CBS11852_9104,PAXC_swissprot,562.9,40,GCA_023134325
CBS11852_9103,PAXM_swissprot,632.0,40,GCA_023134325
CBS11852_4005,PAXG_swissprot,514.6,40,GCA_023134325
FRV6_01965,PAXG_swissprot,539.1,40,GCA_900096695
DTO002I6_2012,PAXC_swissprot,615.8,40,GCA_023141515
DTO002I6_640,PAXM_swissprot,710.9,40,GCA_023141515
DTO002I6_2010,PAXM_swissprot,648.0,40,GCA_023141515
DTO002I6_2009,PAXG_swissprot,518.4,40,GCA_023141515
DTO002I6_1715,PAXG_swissprot,502.5,40,GCA_023141515
DTO002I6_2011,PAXB_swissprot,396.9,40,GCA_023141515
BC940DRAFT_292129,PAXG_swissprot,470.6,40,GCA_025201375
BC940DRAFT_330606,PAXG_swissprot,433.5,40,GCA_025201375
KXV64_008671,PAXM_swissprot,610.3,40,GCA_020503715
KXV64_003404,PAXM_swissprot,595.7,40,GCA_020503715
KXV64_005909,PAXG_swissprot,535.7,40,GCA_020503715
KXV64_002669,PAXG_swissprot,511.8,40,GCA_020503715
KXV64_008025,PAXB_swissprot,298.1,40,GCA_020503715
PSALAMII_LOCUS998,PAXM_swissprot,496.8,40,GCA_911639275
PSALAMII_LOCUS11860,PAXM_swissprot,494.4,40,GCA_911639275
PSALAMII_LOCUS9650,PAXG_swissprot,508.0,40,GCA_911639275
EC973_003398,PAXG_swissprot,475.0,40,GCA_014839865
KXX55_003831,PAXM_swissprot,646.9,40,GCA_020500165
KXX55_005856,PAXM_swissprot,611.8,40,GCA_020500165
KXX55_002085,PAXM_swissprot,610.4,40,GCA_020500165
KXX55_003541,PAXG_swissprot,539.2,40,GCA_020500165
KXX55_004872,PAXG_swissprot,511.8,40,GCA_020500165
KXX55_005857,PAXB_swissprot,297.9,40,GCA_020500165
C8034_v006497,PAXG_swissprot,521.9,40,GCA_004367935
LOZ43_004398,PAXM_swissprot,526.9,40,GCA_022830445
LOZ43_006012,PAXG_swissprot,511.4,40,GCA_022830445
G7Y89_g9955,PAXG_swissprot,516.9,40,GCA_013054445
BJ944DRAFT_237169,PAXG_swissprot,466.0,40,GCA_025201675
BJ944DRAFT_266288,PAXG_swissprot,445.4,40,GCA_025201675
G6F55_006326,PAXG_swissprot,472.4,40,GCA_011763585
G6F55_006126,PAXG_swissprot,454.1,40,GCA_011763585
CFD26_104199,PAXC_swissprot,536.8,40,GCA_002234975
CFD26_100774,PAXM_swissprot,648.4,40,GCA_002234975
CFD26_104319,PAXM_swissprot,572.0,40,GCA_002234975
CFD26_104978,PAXG_swissprot,518.7,40,GCA_002234975
CFD26_100537,PAXG_swissprot,514.7,40,GCA_002234975
IW143_001343,PAXG_swissprot,427.2,40,GCA_027577775
BKA60DRAFT_451668,PAXG_swissprot,538.8,40,GCA_020744455
GGI11_003018,PAXG_swissprot,421.9,40,GCA_027578335
BDU57DRAFT_510136,PAXG_swissprot,467.6,40,GCA_010094095
F5B21DRAFT_470187,PAXG_swissprot,522.7,40,GCA_022495125
F5B21DRAFT_475346,PAXG_swissprot,485.0,40,GCA_022495125
VE00_04865,PAXM_swissprot,477.0,40,GCA_001662585
VE00_03927,PAXG_swissprot,458.1,40,GCA_001662585
LOZ02_001636,PAXM_swissprot,528.6,40,GCA_022831505
LOZ02_005816,PAXG_swissprot,511.4,40,GCA_022831505
LOZ05_004844,PAXM_swissprot,528.6,40,GCA_022831415
LOZ05_006670,PAXG_swissprot,511.4,40,GCA_022831415
PNAL_LOCUS10131,PAXC_swissprot,604.7,40,GCA_911174985
PNAL_LOCUS10130,PAXM_swissprot,636.5,40,GCA_911174985
PNAL_LOCUS10129,PAXG_swissprot,510.3,40,GCA_911174985
PNAL_LOCUS1516,PAXG_swissprot,500.3,40,GCA_911174985
HBH53_066020,PAXG_swissprot,470.5,40,GCA_020568045
BGZ91_001772,PAXG_swissprot,457.3,40,GCA_015679495
ATEG_09620,PAXM_swissprot,633.4,40,GCA_000149615
ATEG_05898,PAXM_swissprot,628.0,40,GCA_000149615
ATEG_09059,PAXM_swissprot,603.6,40,GCA_000149615
ATEG_09111,PAXM_swissprot,511.0,40,GCA_000149615
ATEG_05366,PAXM_swissprot,508.9,40,GCA_000149615
ATEG_00512,PAXG_swissprot,507.7,40,GCA_000149615
Micbo1qcDRAFT_163878,PAXG_swissprot,524.4,40,GCA_001566295
Micbo1qcDRAFT_128511,PAXG_swissprot,485.7,40,GCA_001566295
H4R21_005433,PAXG_swissprot,423.6,40,GCA_027579315
Golomagni_05099,PAXG_swissprot,475.3,40,GCA_006912115
AbraCBS73388_001566,PAXC_swissprot,572.3,40,GCA_027924085
AbraCBS73388_001601,PAXC_swissprot,562.9,40,GCA_027924085
AbraCBS73388_001600,PAXM_swissprot,671.4,40,GCA_027924085
AbraCBS73388_001565,PAXM_swissprot,636.7,40,GCA_027924085
AbraCBS73388_001567,PAXG_swissprot,541.4,40,GCA_027924085
AbraCBS73388_002126,PAXG_swissprot,517.9,40,GCA_027924085
K4K56_009133,PAXG_swissprot,519.9,40,GCA_025329385
HRG_01150,PAXM_swissprot,585.5,40,GCA_020360975
HRG_08121,PAXM_swissprot,482.4,40,GCA_020360975
HRG_00458,PAXM_swissprot,476.8,40,GCA_020360975
HRG_09246,PAXG_swissprot,513.4,40,GCA_020360975
HRG_01154,PAXG_swissprot,496.5,40,GCA_020360975
HRG_08125,PAXG_swissprot,458.5,40,GCA_020360975
HRG_08124,PAXB_swissprot,382.4,40,GCA_020360975
HRG_01151,PAXB_swissprot,373.4,40,GCA_020360975
K4K52_011962,PAXG_swissprot,519.9,40,GCA_025327145
KXV70_001666,PAXM_swissprot,646.1,40,GCA_020501425
KXV70_000006,PAXM_swissprot,638.3,40,GCA_020501425
KXV70_004716,PAXM_swissprot,610.2,40,GCA_020501425
KXV70_001668,PAXG_swissprot,537.9,40,GCA_020501425
KXV70_002901,PAXG_swissprot,511.8,40,GCA_020501425
KXV70_000007,PAXB_swissprot,293.7,40,GCA_020501425
COL154_002333,PAXG_swissprot,520.6,40,GCA_026319245
BDW02DRAFT_574288,PAXG_swissprot,474.4,40,GCA_010015605
PCG10_003969,PAXC_swissprot,658.4,40,GCA_014621375
PCG10_003967,PAXM_swissprot,503.6,40,GCA_014621375
PCG10_000779,PAXG_swissprot,501.2,40,GCA_014621375
PCG10_003968,PAXB_swissprot,447.8,40,GCA_014621375
H106_03953,PAXG_swissprot,500.6,40,GCA_000616965
GQ607_003662,PAXG_swissprot,518.8,40,GCA_009806415
CPUR_00156,PAXM_swissprot,570.6,40,GCA_000347355
